stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
035,035,Baranowicka/Wczasowa(035),,53.123400,23.220893,1,
277,277,Sejneńska/Cementownia(277),,53.117580,23.113773,1,
036,036,Baranowicka/Wczasowa(036),,53.123478,23.223007,1,
278,278,Bażantarnia/Pętla(278),,53.116848,23.108709,1,
279,279,Sejneńska(279),,53.117407,23.113840,1,
037,037,Sowlańska/Dojnowska(037),,53.118183,23.210007,1,
038,038,Dojnowska/Sowlańska(038),,53.115402,23.212563,1,
039,039,Sowlańska/Dojnowska(039),,53.116737,23.209877,1,
280,280,Hurtowa(280),,53.115500,23.121192,1,
281,281,Pałacowa/Hotel(281),,53.132693,23.169845,1,
282,282,Pałacowa/Hotel(282),,53.132713,23.169540,1,
040,040,Dojnowska/Społem(040),,53.115212,23.213710,1,
041,041,Gen. Hallera/Kościół(041),,53.148665,23.119080,1,
283,283,Miłosza/Branickiego(283),,53.124442,23.181220,1,
042,042,Gen. Hallera/Brzozowa(042),,53.152123,23.125048,1,
284,284,Miłosza/Atrium Biała(284),,53.121630,23.178515,1,
043,043,Gen. Hallera/Parking(043),,53.155333,23.128698,1,
285,285,Miłosza/Drewniana(285),,53.120425,23.175798,1,
286,286,Piastowska/Nowowarszawska(286),,53.126047,23.183545,1,
044,044,Dziesięciny/Pętla(044),,53.153915,23.133402,1,
045,045,Dziesięciny/Pętla(045),,53.153655,23.133888,1,
287,287,Piastowska/Chrobrego(287),,53.129630,23.190390,1,
046,046,Gen. Hallera/Dziesięciny(046),,53.154232,23.133782,1,
288,288,Piastowska/Kościół(288),,53.133218,23.194292,1,
047,047,Gen. Hallera/Palmowa(047),,53.154418,23.127077,1,
289,289,Piasta/Andrukiewicza(289),,53.134670,23.198914,1,
048,048,Gen. Hallera/Gajowa(048),,53.150838,23.122882,1,
049,049,Dojnowska/Plażowa(049),,53.114868,23.215578,1,
1949,1949,Janowicze/Kolonia(1949),,53.012286,23.204183,2,
1948,1948,Janowicze/Pętla(1948),,53.010672,23.173630,2,
1947,1947,Ogrodniczki k. Juchnowca(1947),,53.016994,23.151217,2,
290,290,Piasta/Włościańska(290),,53.132997,23.204960,1,
291,291,Piastowska/Os.Piasta(291),,53.134870,23.195380,1,
050,050,Popiełuszki/Boboli(050),,53.128658,23.084625,1,
292,292,Piastowska/Mieszka I(292),,53.131972,23.192502,1,
051,051,Boboli/Klonowa(051),,53.124555,23.086940,1,
293,293,Piastowska/Chrobrego(293),,53.128878,23.187967,1,
294,294,Piasta/Przejazd(294),,53.133260,23.204457,1,
052,052,Boboli/Letnia(052),,53.125345,23.086365,1,
295,295,Paderewskiego/Św. Jerzego(295),,53.106336,23.119703,1,
053,053,Boboli/Cmentarz(053),,53.132377,23.083938,1,
296,296,Paderewskiego(296),,53.107782,23.116103,1,
054,054,Boboli/Cmentarz(054),,53.131827,23.084128,1,
297,297,Paderewskiego/Pułaskiego(297),,53.106842,23.117428,1,
055,055,Ciołkowskiego/Stadion Miejski(055),,53.105026,23.150703,1,
056,056,Łomżyńska/Młynowa(056),,53.126629,23.137717,1,
057,057,Boh. M. Cassino/Wyszyńskiego(057),,53.133147,23.138382,1,
299,299,Wasilków/Jurowiecka(299),,53.197207,23.198533,2,
058,058,Poleska/Św. Rocha(058),,53.134417,23.139365,1,
1959,1959,Stanisławowo/Sklep(1959),,53.076628,23.205588,2,
1958,1958,Stanisławowo (N)(1958),,53.084116,23.200260,2,
1957,1957,Lewickie-Kolonia(1957),,53.038298,23.173061,2,
1956,1956,Niewodnica Narg. Kolonia(1956),,53.050640,23.188292,2,
1955,1955,Hermanówka(1955),,53.030716,23.193501,2,
060,060,Boh. M. Cassino/Ciechanowska(060),,53.128662,23.136162,1,
061,061,Branickiego/Teatr(061),,53.131552,23.169326,1,
062,062,Branickiego/Świętojańska(062),,53.127713,23.175148,1,
063,063,Branickiego/Miłosza(063),,53.124477,23.183558,1,
064,064,Branickiego/Geodetów(064),,53.122948,23.187910,1,
065,065,Branickiego/Nowowarszawska(065),,53.121335,23.192822,1,
066,066,Branickiego/Baranowicka(066),,53.121868,23.192198,1,
067,067,Branickiego/Geodetów(067),,53.123795,23.186477,1,
068,068,Branickiego/Piastowska(068),,53.125930,23.181407,1,
069,069,Branickiego/Automobilklub(069),,53.128070,23.175038,1,
070,070,Brzechwy/42. Pułku Piechoty(070),,53.143328,23.212817,1,
071,071,Chełmońskiego/Rubinowicza(071),,53.147972,23.210265,1,
072,072,Chełmońskiego/Matejki(072),,53.147890,23.210790,1,
073,073,42. Pułku Piechoty/Zacisze Dolistówki I(073),,53.141401,23.228141,1,
074,074,Ciołkowskiego/Mickiewicza(074),,53.113687,23.176838,1,
075,075,Ciołkowskiego/Stadion Miejski(075),,53.105578,23.152839,1,
076,076,Ciołkowskiego/Instytut Meteorologii(076),,53.109575,23.164937,1,
077,077,Jurowce/Kamienna(077),,53.198374,23.168707,2,
078,078,Ciołkowskiego/Śląska(078),,53.114475,23.179315,1,
079,079,Ciołkowskiego/Kościół(079),,53.117812,23.189623,1,
1739,1739,Czerewki/DPS(1739),,52.918484,23.152228,2,
1979,1979,Rumejki(1979),,53.025510,23.152917,2,
1736,1736,Dorożki/Kolonia(1736),,52.940071,23.168487,2,
080,080,Ciołkowskiego/Nowowarszawska(080),,53.119949,23.195039,1,
1990,1990,Zajączki/Las(1990),,52.929423,23.185489,2,
081,081,Ciołkowskiego/Mickiewicza(081),,53.114029,23.177349,1,
082,082,Elewatorska(082),,53.145344,23.072550,1,
083,083,Ciołkowskiego/Instytut Meteorologii(083),,53.109235,23.163062,1,
084,084,Botaniczna/Artyleryjska(084),,53.136517,23.145130,1,
085,085,Niedźwiedzia/Osiedle Dojlidy(085),,53.114646,23.190414,1,
086,086,Chełmońskiego/Janickiego(086),,53.148285,23.205640,1,
087,087,Chełmońskiego/Kazimierza Wielkiego(087),,53.148458,23.202743,1,
088,088,Chełmońskiego/Szymanowskiego(088),,53.148168,23.206653,1,
1503,1503,Sochonie/Spacerowa(1503),,53.217055,23.177411,2,
089,089,Jurowce/Kamienna(089),,53.198466,23.168849,2,
1502,1502,Sochonie/Spacerowa(1502),,53.217016,23.177363,2,
1501,1501,Wasilków/Rynek (N)(1501),,53.198625,23.207108,2,
1509,1509,Wasilków/Wojtachowska 42(1509),,53.200534,23.199478,2,
1508,1508,Wasilków/Wojtachowska 31(1508),,53.200534,23.199478,2,
1507,1507,Wasilków/Wojtachowska 76(1507),,53.203643,23.195352,2,
1506,1506,Wasilków/Wojtachowska 59(1506),,53.203643,23.195352,2,
1505,1505,Wasilków/Wojtachowska II(1505),,53.206163,23.193473,2,
1747,1747,Czerewki/Kożany(1747),,52.918111,23.165572,2,
1989,1989,Tryczówka/Kościół(1989),,52.949157,23.160638,2,
1504,1504,Wasilków/Wojtachowska I(1504),,53.206087,23.193338,2,
1746,1746,Wojszki(1746),,52.920041,23.210803,2,
1988,1988,Złotniki(1988),,52.975098,23.152219,2,
090,090,Ciołkowskiego/Żwirki i Wigury(090),,53.111508,23.170638,1,
091,091,Dojlidy Fabryczne/Dojnowska(091),,53.117945,23.200617,1,
092,092,Niedźwiedzia/Osiedle Dojlidy (D)(092),,53.114714,23.190216,1,
093,093,Suchowolca/Myśliwska(093),,53.112868,23.202843,1,
094,094,Dojlidy Fabryczne/Dojnowska(094),,53.118295,23.200157,1,
095,095,Dojlidy Fabryczne/Suchowolca(095),,53.114113,23.201852,1,
096,096,Dolistowska/42. Pułku Piechoty(096),,53.142085,23.212690,1,
097,097,Dolistowska/Ogródki Działkowe Pieczurki(097),,53.138344,23.211786,1,
098,098,Suchowolca/Dojlidy Cmentarz I(098),,53.106183,23.215458,1,
099,099,Dolistowska/Osiedle Pieczurki(099),,53.134703,23.211295,1,
1514,1514,Wasilków/Supraślska(1514),,53.204120,23.208852,2,
1513,1513,Wasilków/Polna(1513),,53.205451,23.209109,2,
1512,1512,Wasilków/Przytorowa(1512),,53.197470,23.182980,2,
1511,1511,Wasilków/Przytorowa(1511),,53.197470,23.182980,2,
1510,1510,Wasilków/Rynek(1510),,53.199660,23.207482,2,
1991,1991,Zajączki(1991),,52.919085,23.182248,2,
1519,1519,Nowodworce/Plaża (B)(1519),,53.194970,23.235720,2,
1518,1518,Wasilków/Gajna (W)(1518),,53.198134,23.214260,2,
1517,1517,Wasilków/Gajna (B)(1517),,53.198141,23.214534,2,
1516,1516,Wasilków/Spożywcza(1516),,53.197390,23.193410,2,
1515,1515,Wasilków/Kościelna(1515),,53.199765,23.206091,2,
1525,1525,Osowicze(1525),,53.176320,23.114299,2,
1524,1524,Nowodworce/Wieś(1524),,53.189994,23.239365,2,
1523,1523,Nowodworce/Plaża (W)(1523),,53.195092,23.235637,2,
1522,1522,Wasilków/Żwirowa(1522),,53.206835,23.198820,2,
1529,1529,Sielachowskie nr 53(1529),,53.180640,23.139188,2,
1528,1528,Osowicze nr 1a(1528),,53.180427,23.132756,2,
1527,1527,Osowicze nr 63(1527),,53.181098,23.125250,2,
1526,1526,Osowicze nr 99/1(1526),,53.180015,23.119010,2,
1536,1536,Osowicze nr 42(1536),,53.181188,23.125056,2,
1535,1535,Osowicze nr 2a(1535),,53.180490,23.132588,2,
1534,1534,Dorożki(1534),,52.933840,23.152870,2,
1533,1533,Pańki (J)(1533),,52.925665,23.154217,2,
1532,1532,Sielachowskie nr 64(1532),,53.180764,23.138019,2,
1531,1531,Sielachowskie nr 31(1531),,53.180630,23.144435,2,
1530,1530,Sielachowskie nr 21(1530),,53.180541,23.143587,2,
1538,1538,Osowicze nr 125(1538),,53.176328,23.114227,2,
1537,1537,Osowicze nr 74(1537),,53.179905,23.118850,2,
900,900,Kuriany III(900),,53.089591,23.254846,2,
901,901,Rostołty(901),,52.968901,23.129849,2,
902,902,Ignatki(902),,53.068310,23.100687,2,
903,903,Kolonia Koplany(903),,53.062132,23.094465,2,
904,904,Koplany/Cegielnia(904),,53.059350,23.097080,2,
905,905,Brończany(905),,53.050527,23.110418,2,
906,906,Lewickie-Stacja(906),,53.029872,23.126612,2,
907,907,Niewodnica Nargilewska(907),,53.060065,23.210888,2,
908,908,Juchnowiec Kościelny(908),,53.019047,23.141990,2,
909,909,Lewickie-Stacja(909),,53.029850,23.126687,2,
910,910,Brończany(910),,53.051157,23.109815,2,
911,911,Koplany/Cegielnia(911),,53.059350,23.097063,2,
912,912,Kolonia Koplany(912),,53.062965,23.094918,2,
913,913,Ignatki(913),,53.068685,23.101005,2,
914,914,Lewickie-Stacja/Osada(914),,53.033358,23.121480,2,
919,919,Lewickie-Stacja/Osada(919),,53.033535,23.121322,2,
1110,1110,Klepacze/Długa(1110),,53.117300,23.067632,2,
920,920,Kuriany IV(920),,53.093758,23.253455,2,
921,921,Księżyno/Krokusowa(921),,53.077045,23.103128,2,
922,922,Księżyno/Krokusowa(922),,53.076162,23.103907,2,
923,923,Juchnowiec/Jaśminowa(923),,53.023465,23.135515,2,
924,924,Juchnowiec/Jaśminowa (B)(924),,53.023998,23.135015,2,
925,925,Halicka/Margerytki(925),,53.075562,23.224855,1,
926,926,Halicka/Pętla(926),,53.075627,23.224672,1,
927,927,Karakule/Las(927),,53.163806,23.253072,1,
1109,1109,Klepacze/Spokojna(1109),,53.111011,23.071947,2,
928,928,Karakule/Klasztorna(928),,53.179877,23.263153,1,
929,929,Karakule/Klasztorna(929),,53.178785,23.263113,1,
1121,1121,Łyski/Białostocka(1121),,53.151036,23.036683,2,
1120,1120,Łyski/Rondo(1120),,53.150794,23.039942,2,
1118,1118,Porosły/Sklep(1118),,53.139252,23.055627,2,
1117,1117,Porosły/Sportowa(1117),,53.139298,23.062375,2,
1116,1116,Porosły/Sportowa(1116),,53.139264,23.062456,2,
1115,1115,Porosły/Wierzbowa(1115),,53.139001,23.055904,2,
1114,1114,Krupniki/Lipowa(1114),,53.131042,23.056063,2,
1113,1113,Krupniki/Fiołkowa(1113),,53.128100,23.060109,2,
930,930,Karakule/Las(930),,53.163477,23.252293,1,
1112,1112,Krupniki/Makowa(1112),,53.125425,23.062943,2,
1111,1111,Krupniki/Węgierska(1111),,53.121465,23.064968,2,
1353,1353,Złotniki/Kolonia(1353),,52.965524,23.156829,2,
933,933,Choroszcz/Warszawska(933),,53.156460,23.022147,2,
934,934,Choroszcz/Warszawska(934),,53.156622,23.022747,2,
935,935,Choroszcz/Zastawie(935),,53.139342,22.984257,2,
936,936,Choroszcz/Piaskowa(936),,53.137568,22.976982,2,
937,937,Choroszcz/Cmentarz(937),,53.135018,22.974300,2,
938,938,Choroszcz/Piaskowa (B)(938),,53.137650,22.977105,2,
1119,1119,Porosły/Szumiących Traw(1119),,53.146415,23.053103,2,
939,939,Choroszcz/Dominikańska(939),,53.139760,22.985462,2,
1132,1132,Porosły/Wierzbowa(1132),,53.138688,23.055341,2,
1131,1131,Porosły/Szumiących Traw (B)(1131),,53.145405,23.053460,2,
1130,1130,Łyski/Rondo(1130),,53.150755,23.039985,2,
1129,1129,Łyski/Świetlica(1129),,53.151525,23.033339,2,
1128,1128,Jeroniki (B)(1128),,53.150959,23.026666,2,
1127,1127,Choroszcz/Cmentarz Żydowski(1127),,53.147930,23.005414,2,
1126,1126,Choroszcz/Kościuszki (B)(1126),,53.145867,22.999179,2,
1125,1125,Choroszcz/Kościuszki(1125),,53.145350,22.997590,2,
1124,1124,Choroszcz/Witosa(1124),,53.147608,23.003394,2,
940,940,Ciasne/Osada(940),,53.177317,23.281282,1,
1123,1123,Jeroniki(1123),,53.150659,23.026733,2,
941,941,Ciasne/Osada(941),,53.177685,23.280848,1,
1122,1122,Łyski/Świetlica(1122),,53.151530,23.032311,2,
700,700,Mickiewicza/Ogródki Działkowe(700),,53.100052,23.188650,1,
942,942,Dojlidy Górne/Kameliowa(942),,53.078642,23.211620,1,
701,701,Dojlidy Górne/Pętla(701),,53.096004,23.210254,1,
943,943,Dojlidy Górne/Kameliowa(943),,53.079133,23.211317,1,
944,944,Choroszcz/Baczyńskiego(944),,53.146843,22.995605,2,
702,702,Dojlidy Górne/Zalesie(702),,53.101543,23.210747,1,
945,945,Szosa Baranowicka/Gen. Sulika(945),,53.125753,23.231630,1,
703,703,Dojlidy Górne/Zalesie(703),,53.101283,23.210725,1,
704,704,Mickiewicza/Sąd Rejonowy(704),,53.104783,23.185327,1,
946,946,Wasilków/Kościuszki(946),,53.198774,23.204496,2,
705,705,Dojlidy Górne/Brzoskwiniowa(705),,53.088015,23.210493,1,
706,706,Dojlidy Górne/Grabowa (C)(706),,53.091905,23.211143,1,
707,707,Mickiewicza/Grabowa(707),,53.094165,23.193120,1,
708,708,Brzoskwiniowa/Daliowa (D)(708),,53.086685,23.208020,1,
709,709,Mickiewicza/Grabowa(709),,53.093454,23.193297,1,
1143,1143,Krupniki/Poziomkowa(1143),,53.130291,23.057170,2,
1142,1142,Choroszcz/Kościuszki 6(1142),,53.143890,22.993914,2,
1141,1141,Choroszcz/Kościuszki 3(1141),,53.143777,22.993608,2,
1140,1140,Łyski/Białostocka(1140),,53.151010,23.036759,2,
1139,1139,Klepacze/Spokojna(1139),,53.110326,23.072402,2,
1138,1138,Klepacze/Długa(1138),,53.116508,23.068193,2,
1137,1137,Choroszcz/Niepodległości(1137),,53.156895,22.993374,2,
1136,1136,Choroszcz/Niepodległości(1136),,53.157535,22.994786,2,
950,950,Katrynka(950),,53.234343,23.150058,2,
1135,1135,Krupniki/Węgierska(1135),,53.121487,23.064797,2,
951,951,Wólka-Przedmieście(951),,53.239542,23.168910,2,
1134,1134,Krupniki/Makowa(1134),,53.125092,23.063062,2,
952,952,Wólka Poduchowna(952),,53.235513,23.171967,2,
710,710,Brzoskwiniowa/Daliowa(710),,53.086752,23.207532,1,
1133,1133,Krupniki/Fiołkowa(1133),,53.127802,23.060318,2,
711,711,Zaścianki/Cerkiew(711),,53.125530,23.242050,1,
953,953,Woroszyły 1(953),,53.227762,23.170677,2,
712,712,Zaścianki/Usługowa(712),,53.125253,23.246545,1,
954,954,Woroszyły 2(954),,53.222347,23.166850,2,
713,713,Zaścianki/Stacja Paliw(713),,53.125213,23.254418,1,
714,714,Grabówka/Rondo(714),,53.125328,23.257952,1,
715,715,Zaścianki/Afrykańska(715),,53.125612,23.243815,1,
716,716,Zaścianki/Cerkiew(716),,53.125942,23.238192,1,
958,958,Stanisławowo(958),,53.084830,23.199875,2,
717,717,Zaścianki/Stacja Paliw(717),,53.125320,23.252517,1,
959,959,Stanisławowo/Sklep(959),,53.077358,23.205263,2,
718,718,Sobolewo/Rondo(718),,53.125243,23.260087,1,
719,719,Fasty/Giełda (F)(719),,53.161035,23.069817,1,
960,960,Lodowa/Św. Krzysztofa(960),,53.169166,23.115555,1,
961,961,Zawady/Św. Krzysztofa(961),,53.169011,23.110192,1,
720,720,Fasty/Giełda (B)(720),,53.161048,23.069802,1,
962,962,Zawady/Końcowa(962),,53.166111,23.110000,1,
721,721,Fasty/Mleczarnia(721),,53.171235,23.046483,2,
963,963,Zawady/Końcowa (B)(963),,53.166785,23.110057,1,
722,722,Fasty/PKS(722),,53.168023,23.060693,2,
964,964,Św. Krzysztofa/Kościół(964),,53.169508,23.111511,1,
723,723,Fasty/Cerkiew(723),,53.168538,23.058115,2,
965,965,Lodowa/Św. Krzysztofa(965),,53.168556,23.115878,1,
966,966,Olmonty/Jaworowa(966),,53.084090,23.161684,2,
724,724,Fasty/Pętla(724),,53.171267,23.046778,2,
967,967,Olmonty/Miła(967),,53.083657,23.165922,2,
725,725,Fasty/Warsztat Mechaniczny(725),,53.165202,23.068298,2,
968,968,Olmonty/Leśna(968),,53.083898,23.172406,2,
726,726,Sochonie/Osiedle Łan(726),,53.206707,23.171732,2,
969,969,Olmonty/Chabrowa(969),,53.084423,23.182362,2,
727,727,Sochonie/Pętla(727),,53.213215,23.171985,2,
728,728,Sochonie/Osiedle Łan(728),,53.206197,23.171835,2,
729,729,Sochonie/Zakład Stolarski (B)(729),,53.198373,23.174453,2,
970,970,Olmonty/Wrzosowa(970),,53.084689,23.194021,2,
971,971,Olmonty/Wrzosowa(971),,53.084784,23.193621,2,
972,972,Olmonty/Chabrowa(972),,53.084528,23.182569,2,
730,730,Ciołkowskiego/Gen. Sulika(730),,53.129460,23.224605,1,
973,973,Olmonty/Leśna(973),,53.083952,23.171517,2,
731,731,Jurowce/Pętla(731),,53.198190,23.157007,2,
974,974,Olmonty/Miła(974),,53.083758,23.166738,2,
732,732,Jurowce/Most (B)(732),,53.189863,23.151622,2,
733,733,Jurowce/Wiadukt(733),,53.195515,23.155465,2,
734,734,Sielachowskie (B)(734),,53.182743,23.147732,2,
735,735,Sielachowskie/Muzeum Wsi(735),,53.178848,23.147730,2,
737,737,Jurowce/Most (S)(737),,53.190025,23.152132,2,
738,738,Jurowce/Wieś (S)(738),,53.198318,23.159167,2,
740,740,Wasilków/Zakład Stolarski (S)(740),,53.198762,23.174492,2,
741,741,Kleosin/Klasztor(741),,53.095965,23.123496,1,
742,742,Kleosin/Baczyńskiego(742),,53.091623,23.115985,1,
500,500,1000-lecia PP/Gen. Maczka(500),,53.157558,23.151460,1,
743,743,Kleosin/Pętla(743),,53.092420,23.117895,1,
501,501,1000-lecia PP/Sokólska(501),,53.150350,23.154852,1,
744,744,Zambrowska/Politechnika(744),,53.096860,23.125818,1,
502,502,1000-lecia PP/pl. Ks. Sopoćki(502),,53.145273,23.157061,1,
745,745,Kleosin/Pętla(745),,53.091941,23.117362,1,
503,503,1000-lecia PP/Wodociągi (B)(503),,53.166408,23.148295,1,
504,504,1000-lecia PP/Zajazd(504),,53.174367,23.146570,1,
505,505,1000-lecia PP/Zajazd(505),,53.175713,23.147290,1,
748,748,Księżyno/Niedźwiedzia(748),,53.074698,23.088503,2,
506,506,1000-lecia PP/Wodociągi (S)(506),,53.167412,23.148317,1,
749,749,Księżyno/Borsucza(749),,53.075652,23.090420,2,
508,508,Wyszyńskiego(508),,53.129937,23.141265,1,
509,509,Wyszyńskiego/Sosnowskiego(509),,53.128748,23.143172,1,
990,990,al. Piłsudskiego/Kościelna(990),,53.133464,23.167060,1,
750,750,Niewodnica Korycka(750),,53.070731,23.081919,2,
751,751,Księżyno/Vega(751),,53.079003,23.096117,2,
752,752,Księżyno/Kościół(752),,53.081728,23.100790,2,
510,510,Wasilków/Cisowa(510),,53.182081,23.187269,1,
511,511,Warszawska/Szpital(511),,53.133700,23.169413,1,
995,995,pl. Jana Pawła II/Katedra(995),,53.132014,23.164228,1,
753,753,Horodniany(753),,53.087058,23.110193,2,
996,996,Branickiego/Urząd Miejski(996),,53.131228,23.170080,1,
512,512,Warszawska/Kościół Św. Wojciecha(512),,53.130330,23.174430,1,
754,754,Horodniany(754),,53.086027,23.108137,2,
513,513,Warszawska/Piastowska(513),,53.127559,23.181134,1,
755,755,Księżyno/Niewodnicka(755),,53.082458,23.101905,2,
997,997,Sokólska/Szkoła(997),,53.149540,23.152097,1,
514,514,Warszawska/Piastowska(514),,53.127887,23.180537,1,
756,756,Księżyno/Bociania(756),,53.079125,23.095813,2,
757,757,Sobolewo/Niedźwiedzia(757),,53.125383,23.282365,1,
515,515,Warszawska/Uniwersytet(515),,53.130700,23.173920,1,
758,758,Grabówka/Pomnik(758),,53.125102,23.286424,1,
516,516,Wyszyńskiego/Urząd Marszałkowski(516),,53.131628,23.138682,1,
759,759,Grabówka/Mniszkowa(759),,53.125527,23.285394,1,
517,517,Wyszyńskiego/Młynowa(517),,53.127622,23.144135,1,
518,518,Wyszyńskiego/Kaczorowskiego(518),,53.124398,23.147612,1,
519,519,Wyszyńskiego/Bema(519),,53.125330,23.145656,1,
760,760,Grabówka/Macierzankowa(760),,53.125430,23.278570,1,
761,761,Sobolewo/Pętla(761),,53.106780,23.269880,1,
762,762,Sobolewo/Szkoła(762),,53.113002,23.268356,1,
520,520,Wyszyńskiego/Stołeczna(520),,53.131075,23.139889,1,
521,521,Wasilkowska/Traugutta(521),,53.144272,23.179307,1,
763,763,Sobolewo/Szkoła(763),,53.112280,23.268790,1,
522,522,Wysockiego/Raginisa(522),,53.150237,23.185927,1,
764,764,Sobolewo/Sokola(764),,53.121510,23.261838,1,
523,523,Wasilkowska/Błękitna(523),,53.149027,23.185565,1,
765,765,Sobolewo/Przejazd(765),,53.115911,23.266083,1,
524,524,Wasilkowska/Gen. Andersa(524),,53.145478,23.180942,1,
766,766,Sobolewo/Przejazd(766),,53.116606,23.265666,1,
767,767,Grabówka/Baranowicka(767),,53.126410,23.258365,1,
525,525,Wiejska/Pogodna(525),,53.116956,23.144245,1,
526,526,Wiejska/Kopernika(526),,53.120388,23.145004,1,
768,768,Sobolewo/Zajęcza(768),,53.120760,23.262364,1,
769,769,Grabówka/Jeżynowa(769),,53.125363,23.266265,1,
527,527,Wiejska/Zachodnia(527),,53.115002,23.145503,1,
528,528,Wiejska/UWB(528),,53.113260,23.147204,1,
529,529,Wiejska/Politechnika(529),,53.116267,23.145071,1,
770,770,Sobolewo/Bociania(770),,53.125325,23.268535,1,
771,771,Wasilków/Polna(771),,53.206285,23.206907,2,
530,530,Kaczorowskiego/Zwierzyniecka(530),,53.121431,23.147135,1,
772,772,Wasilków/Kupiecka(772),,53.198905,23.204013,2,
531,531,Wiejska/Kręta(531),,53.113299,23.146686,1,
773,773,Wasilków/Plaża(773),,53.194547,23.194880,2,
774,774,Wasilków/Stacja Pomp(774),,53.193403,23.193885,2,
532,532,Wiewiórcza/Szpital Zakaźny(532),,53.110128,23.190373,1,
533,533,Sybiraków/Kościół(533),,53.132168,23.194588,1,
775,775,Wasilków/Osiedle(775),,53.196682,23.197773,2,
534,534,Sybiraków/Andrukiewicza(534),,53.131268,23.199241,1,
776,776,Wasilków/Kościelna(776),,53.199254,23.206054,2,
535,535,Wiejska/Pogodna(535),,53.118234,23.144444,1,
777,777,Wasilków/Kościelna Polna(777),,53.204718,23.206788,2,
536,536,Wierzbowa/Antoniukowska(536),,53.143457,23.131377,1,
778,778,Wasilków/Cmentarz(778),,53.212310,23.212638,2,
537,537,Wierzbowa/Park(537),,53.140357,23.122777,1,
779,779,Wasilków/Święta Woda(779),,53.220417,23.219982,2,
538,538,Wierzbowa/Technikum Mechaniczne(538),,53.140478,23.124352,1,
539,539,Świętokrzyska/Sopoćki(539),,53.146807,23.135891,1,
780,780,Grabówka/Leszczynowa(780),,53.129227,23.257831,1,
781,781,Grabówka/Malinowa(781),,53.134667,23.257925,1,
540,540,Myśliwska/Pętla(540),,53.109165,23.199975,1,
782,782,Ciołkowskiego/Polna(782),,53.131065,23.228950,1,
541,541,Wiewiórcza/Szpital Zakaźny(541),,53.110490,23.189542,1,
783,783,Ciołkowskiego/Plażowa(783),,53.127220,23.216826,1,
542,542,Wiewiórcza/Sokola(542),,53.111053,23.183752,1,
300,300,Częstochowska/Piłsudskiego(300),,53.135470,23.151930,1,
784,784,Ciołkowskiego/Zaściańska(784),,53.123864,23.207343,1,
301,301,al. Piłsudskiego/pl. Niepodległości(301),,53.135653,23.146942,1,
543,543,Wiewiórcza/Liceum(543),,53.111018,23.182971,1,
785,785,Ciołkowskiego/Gen. Sulika(785),,53.128769,23.221936,1,
302,302,al. Piłsudskiego/Częstochowska(302),,53.136028,23.153563,1,
786,786,Ciołkowskiego/Stacja Paliw(786),,53.120813,23.198608,1,
544,544,Wiewiórcza/WORD(544),,53.110225,23.191586,1,
303,303,al. Piłsudskiego/Sienkiewicza(303),,53.134332,23.164218,1,
787,787,Ciołkowskiego/Obrębowa(787),,53.124756,23.210733,1,
545,545,Myśliwska/Sępia(545),,53.108620,23.199759,1,
304,304,al. Piłsudskiego/Pałacowa(304),,53.133056,23.168025,1,
546,546,Witosa/Pawilon(546),,53.132025,23.101750,1,
788,788,Ciołkowskiego/Plażowa(788),,53.126612,23.216519,1,
547,547,Witosa/Os. Słoneczny Stok(547),,53.132382,23.107028,1,
305,305,al. Piłsudskiego/Rzeka Biała(305),,53.135495,23.162340,1,
789,789,Ciołkowskiego/Polna(789),,53.131260,23.229580,1,
548,548,Marczukowska/Stroma(548),,53.130607,23.112923,1,
306,306,al. Piłsudskiego/Waryńskiego(306),,53.136224,23.153601,1,
307,307,al. Piłsudskiego/Botaniczna(307),,53.136037,23.147562,1,
549,549,Marczukowska/Piekarnia(549),,53.131525,23.111438,1,
308,308,Malmeda/Zamenhofa(308),,53.133652,23.156814,1,
309,309,Malmeda/Lipowa(309),,53.133190,23.155845,1,
790,790,Grabówka/Kościół(790),,53.135820,23.257490,1,
791,791,Grabówka/Jodłowa(791),,53.132600,23.257896,1,
550,550,Witosa/Skrajna(550),,53.132272,23.105210,1,
792,792,Grabówka/Klubowa(792),,53.134413,23.238331,1,
551,551,Witosa/Przychodnia(551),,53.132185,23.101232,1,
793,793,Grabówka/Dębowa(793),,53.132691,23.233508,1,
552,552,Włościańska/Brzostowskiego(552),,53.134013,23.209224,1,
794,794,Grabówka/Myśliwska(794),,53.132659,23.233579,1,
310,310,Plażowa/Zuchów(310),,53.121890,23.217822,1,
553,553,Włościańska/Pieczurki(553),,53.134133,23.207570,1,
795,795,Grabówka/Klubowa(795),,53.134601,23.239115,1,
311,311,Plażowa/Pozioma(311),,53.119218,23.217623,1,
796,796,Grabówka/Baranowicka(796),,53.126427,23.258469,1,
554,554,Piasta/Piastowska(554),,53.135019,23.196795,1,
312,312,Plażowa/Dojnowska(312),,53.114112,23.216648,1,
797,797,Grabówka/Orzechowa(797),,53.130749,23.257767,1,
555,555,Sybiraków/Pętla(555),,53.130882,23.202497,1,
313,313,Plażowa/Suchowolca(313),,53.109702,23.212382,1,
798,798,Grabówka/Kościół (S)(798),,53.136614,23.257346,1,
314,314,Bohaterów Getta/Bank(314),,53.136748,23.152175,1,
